854,475-86,Sunsets and palm trees 🌅🌴,0,message,2023-09-15 18:39:23
855,866-50,Feeling grateful today.,0,message,2023-10-23 16:12:08
856,279-48,Sunny days and good vibes.,1,message,2023-10-25 01:21:10
857,242-18,Living my best life!,0,story,2023-03-27 17:38:44
858,547-71,Adventure awaits!,0,message,2023-05-29 13:30:30
859,922-33,Weekend vibes!,0,message,2023-03-17 23:02:50
860,304-99,Feeling grateful today.,1,story,2023-10-22 04:11:33
861,121-83,Adventure awaits!,0,story,2023-10-15 19:54:21
862,720-74,Good times with great friends.,0,story,2023-12-09 00:13:40
863,677-42,Weekend vibes!,1,story,2023-03-14 09:19:28
864,568-09,Living my best life!,1,story,2023-06-05 06:33:36
865,796-62,Making memories.,0,message,2024-01-31 21:54:33
866,845-34,Sunny days and good vibes.,1,story,2023-08-23 02:29:57
867,573-76,Adventure awaits!,0,message,2024-01-12 14:03:16
868,076-32,Making memories.,0,story,2023-04-07 17:44:58
869,635-83,Chasing sunsets.,0,message,2024-01-26 06:37:35
870,513-89,Weekend vibes!,0,message,2023-05-06 22:04:23
871,351-41,Good times with great friends.,1,message,2023-04-27 07:12:22
872,678-85,Sunsets and palm trees 🌅🌴,0,story,2023-06-24 05:29:24
873,663-52,Making memories.,1,message,2023-11-30 22:58:00
874,878-06,Adventure awaits!,0,message,2023-12-29 15:22:49
875,316-32,Weekend vibes!,0,story,2023-03-08 00:16:47
876,870-25,Living my best life!,0,story,2023-11-14 13:27:03
877,093-56,Weekend vibes!,1,message,2023-06-12 13:37:57
878,653-15,Just beachy!,1,message,2023-06-03 21:57:52
879,407-30,Sunsets and palm trees 🌅🌴,0,message,2023-12-31 15:40:28
880,502-88,Chasing sunsets.,1,message,2024-01-12 23:23:20
881,931-96,Sunsets and palm trees 🌅🌴,1,message,2023-03-23 03:22:13
882,038-12,Feeling grateful today.,1,message,2023-12-25 17:54:21
883,700-90,Good times with great friends.,0,message,2023-09-11 22:27:13
884,748-03,Sunny days and good vibes.,0,story,2023-04-28 12:03:07
885,204-17,Good times with great friends.,0,message,2023-05-30 23:07:22
886,954-15,Sunny days and good vibes.,1,message,2023-09-05 00:29:08
887,907-84,Weekend vibes!,1,story,2023-08-09 23:30:02
888,435-19,Sunny days and good vibes.,0,story,2023-12-12 04:51:30
889,749-36,Weekend vibes!,1,message,2023-03-03 14:49:43
890,472-61,Living my best life!,0,message,2023-06-09 22:51:21
891,443-95,Sunsets and palm trees 🌅🌴,0,message,2023-04-14 05:48:32
892,710-85,Feeling grateful today.,1,story,2023-09-15 00:00:48
893,019-52,Sunny days and good vibes.,0,message,2023-11-30 20:58:42
894,847-80,Sunny days and good vibes.,1,message,2023-10-18 17:45:16
895,495-33,Sunny days and good vibes.,0,message,2023-06-24 07:48:21
896,054-73,Chasing sunsets.,1,story,2023-07-03 00:37:28
897,643-07,Weekend vibes!,1,story,2023-06-19 03:14:41
898,347-80,Making memories.,0,story,2023-07-15 06:30:44
899,353-34,Feeling grateful today.,1,message,2023-07-09 16:23:56
900,061-37,Sunny days and good vibes.,0,message,2023-08-28 12:58:00
901,386-89,Just beachy!,0,story,2023-09-16 06:58:37
902,010-80,Just beachy!,0,story,2023-11-20 13:52:24
903,701-10,Making memories.,1,message,2024-02-15 17:37:12
904,345-71,Chasing sunsets.,1,story,2023-11-15 19:10:56
905,203-93,Sunny days and good vibes.,1,message,2023-10-14 23:01:00
906,318-54,Living my best life!,1,message,2023-08-26 13:11:34
907,395-57,Chasing sunsets.,1,message,2023-10-12 18:06:12
908,778-88,Good times with great friends.,0,story,2023-05-29 06:54:11
909,087-89,Chasing sunsets.,0,message,2023-04-10 04:22:19
910,424-62,Chasing sunsets.,0,message,2024-01-12 09:29:22
911,982-15,Weekend vibes!,0,story,2024-01-17 00:17:06
912,245-43,Weekend vibes!,0,message,2023-07-08 03:14:22
913,697-82,Good times with great friends.,1,message,2023-05-15 12:04:40
914,506-91,Feeling grateful today.,0,message,2023-06-09 14:47:29
915,130-79,Sunny days and good vibes.,1,message,2023-09-19 17:14:47
916,794-57,Weekend vibes!,0,story,2023-10-14 08:26:52
917,848-51,Sunny days and good vibes.,1,message,2024-01-29 23:15:50
918,315-89,Sunsets and palm trees 🌅🌴,0,story,2023-08-12 13:59:36
919,335-59,Adventure awaits!,0,message,2023-10-29 07:14:25
920,872-45,Living my best life!,1,story,2023-11-01 01:35:20
921,441-42,Weekend vibes!,1,message,2023-11-21 01:00:36
922,635-81,Sunsets and palm trees 🌅🌴,0,story,2023-12-18 11:19:32
923,933-78,Just beachy!,1,story,2023-12-05 19:08:30
924,726-00,Sunsets and palm trees 🌅🌴,1,story,2023-07-17 19:09:49
925,333-86,Chasing sunsets.,1,message,2023-07-01 01:57:16
926,608-12,Adventure awaits!,0,message,2023-12-06 05:14:44
927,680-53,Just beachy!,1,story,2023-05-28 19:55:34
928,799-56,Sunny days and good vibes.,1,story,2023-09-12 03:50:11
929,983-16,Sunsets and palm trees 🌅🌴,1,message,2023-10-17 14:26:46
930,130-97,Sunsets and palm trees 🌅🌴,0,story,2024-02-17 06:28:09
931,279-14,Making memories.,0,story,2024-01-19 23:13:48
932,127-76,Making memories.,0,message,2024-01-02 10:36:21
933,800-33,Sunny days and good vibes.,0,story,2023-06-09 04:13:29
934,039-38,Living my best life!,0,story,2023-06-04 02:14:37
935,706-61,Chasing sunsets.,1,story,2023-06-23 15:41:48
936,888-48,Living my best life!,0,story,2023-03-15 12:59:12
937,472-77,Just beachy!,0,message,2023-06-07 02:54:59
938,518-88,Living my best life!,1,message,2023-11-27 16:52:47
939,631-03,Chasing sunsets.,1,story,2023-11-30 21:47:18
940,473-09,Adventure awaits!,1,message,2023-12-31 02:17:10
941,652-01,Good times with great friends.,1,story,2024-02-23 07:54:42
942,471-05,Sunny days and good vibes.,1,story,2023-12-28 21:31:35
943,679-11,Weekend vibes!,0,message,2023-04-23 19:17:13
944,267-95,Making memories.,0,message,2023-09-25 05:38:26
945,399-00,Just beachy!,0,message,2024-01-11 08:05:54
946,105-57,Adventure awaits!,0,message,2023-12-17 11:01:01
947,108-21,Sunny days and good vibes.,1,message,2023-06-08 01:22:32
948,767-53,Good times with great friends.,0,story,2023-09-02 19:20:38
949,780-25,Making memories.,1,message,2023-12-26 04:00:14
950,905-25,Adventure awaits!,1,message,2024-02-18 09:10:56
951,389-76,Just beachy!,0,story,2023-09-11 17:48:18
952,568-24,Sunsets and palm trees 🌅🌴,1,story,2023-09-25 13:10:07
953,020-99,Good times with great friends.,0,message,2023-03-31 11:31:01
954,758-27,Sunny days and good vibes.,1,message,2023-07-28 07:44:52
955,463-84,Just beachy!,1,message,2023-11-09 11:53:58
956,172-19,Adventure awaits!,0,story,2023-12-05 09:04:21
957,819-44,Feeling grateful today.,1,story,2023-05-09 14:14:12
958,873-69,Adventure awaits!,0,story,2023-06-07 03:07:09
959,119-13,Just beachy!,0,story,2023-07-09 04:55:47
960,911-60,Making memories.,0,story,2023-05-20 06:37:07
961,125-05,Feeling grateful today.,1,message,2023-07-31 22:29:34
962,062-24,Making memories.,1,story,2024-01-03 02:37:21
963,746-99,Feeling grateful today.,0,story,2023-07-02 16:16:20
964,185-28,Sunsets and palm trees 🌅🌴,0,story,2023-05-28 09:08:08
965,721-94,Sunny days and good vibes.,1,message,2023-12-03 20:27:47
966,932-89,Making memories.,1,message,2023-05-26 08:07:48
967,507-95,Feeling grateful today.,0,story,2023-04-28 00:18:20
968,004-98,Living my best life!,1,message,2024-02-10 21:55:50
969,364-64,Adventure awaits!,0,message,2023-04-29 19:52:29
970,797-27,Weekend vibes!,0,story,2023-08-16 07:46:42
971,967-30,Weekend vibes!,0,story,2023-10-15 16:47:45
972,826-88,Good times with great friends.,1,story,2023-04-06 07:01:17
973,328-08,Making memories.,1,story,2023-06-07 21:45:37
974,147-09,Feeling grateful today.,0,story,2023-09-10 14:00:30
975,921-97,Sunsets and palm trees 🌅🌴,0,story,2023-09-12 09:05:15
976,588-10,Good times with great friends.,1,message,2023-12-14 08:12:18
977,054-39,Sunny days and good vibes.,1,message,2023-08-25 02:11:32
978,913-20,Good times with great friends.,1,message,2023-03-23 07:44:03
979,833-54,Adventure awaits!,1,story,2023-06-08 04:31:20
980,740-41,Good times with great friends.,1,message,2023-11-01 22:23:16
981,834-02,Just beachy!,0,message,2023-04-02 17:42:37
982,840-20,Weekend vibes!,1,message,2023-03-23 11:14:24
983,500-61,Good times with great friends.,0,story,2023-04-14 00:24:40
984,729-07,Feeling grateful today.,0,story,2023-04-20 17:54:44
985,037-99,Feeling grateful today.,1,story,2023-03-03 21:56:24
986,702-79,Good times with great friends.,1,message,2023-04-21 10:33:15
987,694-80,Good times with great friends.,1,message,2024-01-06 06:33:55
988,848-65,Making memories.,0,story,2024-01-05 05:54:11
989,353-37,Sunny days and good vibes.,0,story,2023-04-20 22:18:06
990,642-44,Sunsets and palm trees 🌅🌴,1,story,2023-07-09 21:15:28
991,432-72,Chasing sunsets.,1,message,2023-08-13 07:19:13
992,357-82,Adventure awaits!,0,story,2023-06-28 13:10:35
993,652-71,Sunny days and good vibes.,0,message,2023-06-09 11:22:11
994,739-26,Sunny days and good vibes.,0,message,2024-01-24 13:42:36
995,560-33,Feeling grateful today.,1,message,2023-11-13 01:23:18
996,227-13,Making memories.,0,message,2023-10-01 02:38:23
997,449-92,Adventure awaits!,1,message,2023-07-13 08:53:01
998,242-69,Sunny days and good vibes.,1,message,2023-12-29 22:18:35
999,337-77,Weekend vibes!,0,message,2024-01-19 12:27:36
1000,318-95,Chasing sunsets.,0,story,2024-01-19 13:16:03
